Vornamen;Nachname;Geburtsjahr;partei;wahlkreis;bundesland;Listenplatz;jahr
Barbara;Gerl;1977;CSU;-1;Bayern;26;2021
Reiner;Meier;1953;CSU;-1;Bayern;27;2021
Cornelia Maria;Griesbeck;1965;CSU;-1;Bayern;28;2021
Markus;Täuber;1987;CSU;-1;Bayern;29;2021
Caroline Anna;Brielmair;1985;CSU;-1;Bayern;30;2021
Florian Alexander;Fleig;1981;CSU;-1;Bayern;31;2021
Ulrike Eleonore;Grimm;1962;CSU;-1;Bayern;32;2021
Paul Alois;Lehrieder;1959;CSU;-1;Bayern;33;2021
Anna-Maria;Auerhahn;1996;CSU;-1;Bayern;34;2021
Tobias;Winkler;1978;CSU;-1;Bayern;35;2021
Laura;Wastlhuber;1990;CSU;-1;Bayern;36;2021
Alexander;Zink;1992;CSU;-1;Bayern;37;2021
Stefanie;Dippl;1985;CSU;-1;Bayern;38;2021
Huberth;Rosner;1975;CSU;-1;Bayern;39;2021
Anna Victoria;Hajek;1990;CSU;-1;Bayern;40;2021
Daniel;Blech;2002;CSU;-1;Bayern;41;2021
Julia Christiane;Grote;1989;CSU;-1;Bayern;42;2021
Carlo;Schöpp;1988;CSU;-1;Bayern;43;2021
Julia;Lang;1982;CSU;-1;Bayern;44;2021
Marco Norbert;Gmelch;1987;CSU;-1;Bayern;45;2021
Bettina Ingrid;Werner;1979;CSU;-1;Bayern;46;2021
Johannes Claudius;Wolfrum;1969;CSU;-1;Bayern;47;2021
Tina;Pickert;1984;CSU;-1;Bayern;48;2021
Niklas Martin Pabo;Neumeyer;1992;CSU;-1;Bayern;49;2021
Birgit Monika;Barth;1972;CSU;-1;Bayern;50;2021
Manuel;Blenk;1993;CSU;-1;Bayern;51;2021
Astrid Charlotte;Meyer-Bülow;1982;CSU;-1;Bayern;52;2021
Simon Werner;Ettl;1997;CSU;-1;Bayern;53;2021
Nina;Bezold;1989;CSU;-1;Bayern;54;2021
Lucas Maria;Reisacher;1993;CSU;-1;Bayern;55;2021
Veronika;Schraut;1981;CSU;-1;Bayern;56;2021
Markus Alexander;Stumpf;1987;CSU;-1;Bayern;57;2021
Michelle;Fall;1991;CSU;-1;Bayern;58;2021
Florentin Albert Stefan;Siegert;1997;CSU;-1;Bayern;59;2021
Anna Frieda Elisabeth;Schmitt;1991;CSU;-1;Bayern;60;2021
Tobias Georg;Kurzmaier;1976;CSU;-1;Bayern;61;2021
Sabrina;Stemplowski;1986;CSU;-1;Bayern;62;2021
Quentin Thomas;Wolf;1998;CSU;-1;Bayern;63;2021
Nicole;Alesik;1994;CSU;-1;Bayern;64;2021
Peter Edgar;Brandner;1968;CSU;-1;Bayern;65;2021
Dorothea;Deneke-Stoll;1959;CSU;-1;Bayern;66;2021
Michael Willy;Sauer;1964;CSU;-1;Bayern;67;2021
Franziska;Geß;1994;CSU;-1;Bayern;68;2021
Nico;Kauper;1998;CSU;-1;Bayern;69;2021
Susanne Petra;Herding;1970;CSU;-1;Bayern;70;2021
Christian;Machon;1974;CSU;-1;Bayern;71;2021
Anne-Marie;Karam;1993;CSU;-1;Bayern;72;2021
David;Fink;1991;CSU;-1;Bayern;73;2021
Ursula Marianne;Henseler;1959;CSU;-1;Bayern;74;2021
Markus;Hartmann;1978;CSU;-1;Bayern;75;2021
Dagmar Ingeborg;Nachtigall;1966;CSU;-1;Bayern;76;2021
Florian;Füger;1993;CSU;-1;Bayern;77;2021
Jessica;Schilling;1997;CSU;-1;Bayern;78;2021
Christoph Jochen;Mettel;1973;CSU;-1;Bayern;79;2021
Kathrin;Grosch;1986;CSU;-1;Bayern;80;2021
Moritz;Meyer;2002;CSU;-1;Bayern;81;2021
Anja;Burkhardt;1968;CSU;-1;Bayern;82;2021
Stefan Johannes;Kluge;1968;CSU;-1;Bayern;83;2021
Jasmin;Roth;1989;CSU;-1;Bayern;84;2021
Michael;Hofmann;1994;CSU;-1;Bayern;85;2021
Christine;Feiler;1978;CSU;-1;Bayern;86;2021
Julian;Seelig;2001;CSU;-1;Bayern;87;2021
Michaela Gertraud Anna;Frauendorfer;1965;CSU;-1;Bayern;88;2021
Thomas Gabriel;Buchner;1997;CSU;-1;Bayern;89;2021
Regina Theresa;Wenzl;1978;CSU;-1;Bayern;90;2021
Richard Albert Reiner;Redlingshöfer;1986;CSU;-1;Bayern;91;2021
Monika Luise;Simon-Deinlein;1961;CSU;-1;Bayern;92;2021
Ulrich Peter;Grötsch;1975;SPD;-1;Bayern;1;2021
Bärbel;Kofler;1967;SPD;-1;Bayern;2;2021
Carsten Dietmar;Träger;1973;SPD;-1;Bayern;3;2021
Anette;Kramme;1967;SPD;-1;Bayern;4;2021
Sebastian Jörg;Roloff;1983;SPD;-1;Bayern;5;2021
Rita Andrea;Hagl-Kehl;1970;SPD;-1;Bayern;6;2021
Bernd Ferdinand;Rützel;1968;SPD;-1;Bayern;7;2021
Gabriela;Heinrich;1963;SPD;-1;Bayern;8;2021
Christoph Florian;Schmid;1976;SPD;-1;Bayern;9;2021
Claudia Rosina;Tausend;1964;SPD;-1;Bayern;10;2021
Andreas;Schwarz;1965;SPD;-1;Bayern;11;2021
Marianne;Schieder;1962;SPD;-1;Bayern;12;2021
Michael Georg;Schrodi;1977;SPD;-1;Bayern;13;2021
Sabine;Dittmar;1964;SPD;-1;Bayern;14;2021
Andreas;Mehltretter;1991;SPD;-1;Bayern;15;2021
Ulrike Renate Martina;Bahr;1964;SPD;-1;Bayern;16;2021
Johannes;Schätzl;1993;SPD;-1;Bayern;17;2021
Martina Margarete;Stamm-Fibich;1965;SPD;-1;Bayern;18;2021
Jörg Mathias;Nürnberger;1967;SPD;-1;Bayern;19;2021
Carmen;Wegge;1989;SPD;-1;Bayern;20;2021
Markus Klaus;Hümpfer;1992;SPD;-1;Bayern;21;2021
Carolin;Wagner;1982;SPD;-1;Bayern;22;2021
Jan Heinz Stefan;Plobner;1992;SPD;-1;Bayern;23;2021
Heike;Heubach;1979;SPD;-1;Bayern;24;2021
Hannes Hartmut;Gräbner;1967;SPD;-1;Bayern;25;2021
Ramona;Brehm;1990;SPD;-1;Bayern;26;2021
Severin Johannes Antonin;Eder;1992;SPD;-1;Bayern;27;2021
Magdalena Maria;Wagner;1991;SPD;-1;Bayern;28;2021
Johannes Leo;Foitzik;1960;SPD;-1;Bayern;29;2021
Freya;Altenhöner;1988;SPD;-1;Bayern;30;2021
Thomas Robert;Grämmer;1981;SPD;-1;Bayern;31;2021
Seija Anne;Knorr-Köning;1994;SPD;-1;Bayern;32;2021
Harry Herbert;Scheuenstuhl;1961;SPD;-1;Bayern;33;2021
Regina;Leenders;1990;SPD;-1;Bayern;34;2021
Simon Bodo;Moritz;1984;SPD;-1;Bayern;35;2021
Annette Mathilde;Heidrich;1967;SPD;-1;Bayern;36;2021
Tobias Rainer;Wüst;1995;SPD;-1;Bayern;37;2021
Sigrid Elisabeth;Meierhofer;1955;SPD;-1;Bayern;38;2021
Vincent;Hogenkamp;1996;SPD;-1;Bayern;39;2021
Jessica;Meier;1985;SPD;-1;Bayern;40;2021
Martin Basil;Holderied;1990;SPD;-1;Bayern;41;2021
Pankraz;Schaberl;1986;SPD;-1;Bayern;42;2021
Dennis Thomas;Schötz;1994;SPD;-1;Bayern;43;2021
Christian Georg;Wenzel;1993;SPD;-1;Bayern;44;2021
Stefan;Werner;1977;SPD;-1;Bayern;45;2021
Alexander;Klehr;1979;SPD;-1;Bayern;46;2021
Peter Christian Pascal;Boehringer;1969;AfD;-1;Bayern;1;2021
Corinna;Miazga;1983;AfD;-1;Bayern;2;2021
Stephan;Protschka;1977;AfD;-1;Bayern;3;2021
Petr;Bystron;1972;AfD;-1;Bayern;4;2021
Martin Johannes;Sichert;1980;AfD;-1;Bayern;5;2021
Johannes Josef;Huber;1987;AfD;-1;Bayern;6;2021
Wolfgang;Wiehle;1964;AfD;-1;Bayern;7;2021
Rainer Detlef;Kraft;1974;AfD;-1;Bayern;8;2021
Gerold Joachim;Otten;1955;AfD;-1;Bayern;9;2021
Tobias Matthias;Peterka;1982;AfD;-1;Bayern;10;2021
Peter;Felser;1969;AfD;-1;Bayern;11;2021
Rose Gerrit;Huy;1953;AfD;-1;Bayern;12;2021
Rainer;Rothfuß;1971;AfD;-1;Bayern;13;2021
Klaus;Lang;1962;AfD;-1;Bayern;14;2021
Manfred Leonhard;Schiller;1961;AfD;-1;Bayern;15;2021
Gerd Siegfried;Kögler;1967;AfD;-1;Bayern;16;2021
Christian Burkhard;Beßler;1970;AfD;-1;Bayern;17;2021
Peter Alexander;Junker;1958;AfD;-1;Bayern;18;2021
Lukas;Rehm;1990;AfD;-1;Bayern;19;2021
Bernd Willi Karl;Schuhmann;1964;AfD;-1;Bayern;20;2021
Andreas Michael;Kohlberger;1969;AfD;-1;Bayern;21;2021
Michael Adam;Weiß;1969;AfD;-1;Bayern;22;2021
Wolfgang;Pöschl;1964;AfD;-1;Bayern;23;2021
Horst Joachim;Bernshausen;1947;AfD;-1;Bayern;24;2021
Raimond Christian;Scheirich;1990;AfD;-1;Bayern;25;2021
Elena;Fritz;1986;AfD;-1;Bayern;26;2021
Daniel Wolfgang;Föst;1976;FDP;-1;Bayern;1;2021
Katja;Hessel;1972;FDP;-1;Bayern;2;2021
Karsten;Klein;1977;FDP;-1;Bayern;3;2021
Lukas Otto;Köhler;1986;FDP;-1;Bayern;4;2021
Thomas Michael;Sattelberger;1949;FDP;-1;Bayern;5;2021
Stephan;Thomae;1968;FDP;-1;Bayern;6;2021
Nicole Anna Elisabeth;Bauer;1987;FDP;-1;Bayern;7;2021
Ulrich;Lechte;1977;FDP;-1;Bayern;8;2021
Sandra;Bubendorfer-Licht;1969;FDP;-1;Bayern;9;2021
Andrew John;Ullmann;1963;FDP;-1;Bayern;10;2021
Maximilian Ludwig;Funke genannt Kaiser;1993;FDP;-1;Bayern;11;2021
Kristine;Lütke;1982;FDP;-1;Bayern;12;2021
Thomas;Hacker;1967;FDP;-1;Bayern;13;2021
Muhanad;Al-Halak;1989;FDP;-1;Bayern;14;2021
Nils Jan;Gründer;1997;FDP;-1;Bayern;15;2021
Carsten Ulrich Rudolf;Bode;1962;FDP;-1;Bayern;16;2021
Ines;Tegtmeier;1970;FDP;-1;Bayern;17;2021
Britta;Hundesrügge;1967;FDP;-1;Bayern;18;2021
Marc;Salih;1974;FDP;-1;Bayern;19;2021
Theresa;Ley;1990;FDP;-1;Bayern;20;2021
Axel;Schmidt;1967;FDP;-1;Bayern;21;2021
Maximilian Karl;Schenk Graf von Stauffenberg;1970;FDP;-1;Bayern;22;2021
Michael;Linnerer;1980;FDP;-1;Bayern;23;2021
Eva-Maria;Schmidt;1970;FDP;-1;Bayern;24;2021
Béatrice;Vesterling;1961;FDP;-1;Bayern;25;2021
Marco Ramon;Preißinger;1997;FDP;-1;Bayern;26;2021
Daniela Elisabeth Henriette;Hauck;1971;FDP;-1;Bayern;27;2021
Philip Franz Hermann;Hackemann;1995;FDP;-1;Bayern;28;2021
Patrick Georg;Weiß;1996;FDP;-1;Bayern;29;2021
Huu Loi;Vo;1984;FDP;-1;Bayern;30;2021
Anke;Hillmann-Richter;1973;FDP;-1;Bayern;31;2021
Matthias;Krause;1991;FDP;-1;Bayern;32;2021
Gabriel;Wölfel;1998;FDP;-1;Bayern;33;2021
Tarek Benedict;Carls-Littwin;1995;FDP;-1;Bayern;34;2021
Katharina Elisabeth;Diem;1988;FDP;-1;Bayern;35;2021
Alexander;Meyer;1970;FDP;-1;Bayern;36;2021
Claus Peter;Rothlehner;1981;FDP;-1;Bayern;37;2021
Daniel Rene;Bayer;1996;FDP;-1;Bayern;38;2021
Martin;Probst;1992;FDP;-1;Bayern;39;2021
Kai Fabian;Fackler;2002;FDP;-1;Bayern;40;2021
Ilka Martina;Enger;1964;FDP;-1;Bayern;41;2021
Werner Bruno;Jannek;1957;FDP;-1;Bayern;42;2021
Silke;Klotz;1973;FDP;-1;Bayern;43;2021
Sascha;Renner;1993;FDP;-1;Bayern;44;2021
Thomas;Jännert;1977;FDP;-1;Bayern;45;2021
Michael;Limmer;1989;FDP;-1;Bayern;46;2021
Marcus Christoph;Schürdt;1976;FDP;-1;Bayern;47;2021
Ulla Heike Helga;Schäfer;1969;FDP;-1;Bayern;48;2021
Karl Martin;Sielmann;1961;FDP;-1;Bayern;49;2021
Mathias Eduard Josef;Baur;1990;FDP;-1;Bayern;50;2021
Birgit;Kerckhoff;1968;FDP;-1;Bayern;51;2021
Isabelle;Schweitzer;1964;FDP;-1;Bayern;52;2021
Klaus Eugen;Herpel;1962;FDP;-1;Bayern;53;2021
Sven Wilhelm;Bachmann;1975;FDP;-1;Bayern;54;2021
Jens-Uwe;Peter;1983;FDP;-1;Bayern;55;2021
Simon;Roloff;2002;FDP;-1;Bayern;56;2021
Stefanie;Wagner-Schroiff;1955;FDP;-1;Bayern;57;2021
Ralf;Schwab;1958;FDP;-1;Bayern;58;2021
Dominik Wilhelm;Winkel;1994;FDP;-1;Bayern;59;2021
Florian;Wittmann;1988;FDP;-1;Bayern;60;2021
Daniel;Stark;1983;FDP;-1;Bayern;61;2021
Jens Armin;Rohn;1968;FDP;-1;Bayern;62;2021
Karl;Hauser;1958;FDP;-1;Bayern;63;2021
Claus Achim;Ehrhardt;1963;FDP;-1;Bayern;64;2021
Jörg;Heimbeck;1969;FDP;-1;Bayern;65;2021
Frank;Sommerfeld;1966;FDP;-1;Bayern;66;2021
Philipp;Karlsson;1990;FDP;-1;Bayern;67;2021
Julian;Kleber;1992;FDP;-1;Bayern;68;2021
Rolf-Peter Rüdiger;Döll;1965;FDP;-1;Bayern;69;2021
Sascha David;Anton;2000;FDP;-1;Bayern;70;2021
Martin;Koske;1956;FDP;-1;Bayern;71;2021
Claudia Benedikta;Roth;1955;GRÜNE;-1;Bayern;1;2021
Anton Gerhard;Hofreiter;1970;GRÜNE;-1;Bayern;2;2021
Ekin;Deligöz;1971;GRÜNE;-1;Bayern;3;2021
Dieter Gerald;Janecek;1976;GRÜNE;-1;Bayern;4;2021
Manuela;Rottmann;1972;GRÜNE;-1;Bayern;5;2021
Sascha;Müller;1970;GRÜNE;-1;Bayern;6;2021
Jamila Anna;Schäfer;1993;GRÜNE;-1;Bayern;7;2021
Erhard;Grundl;1963;GRÜNE;-1;Bayern;8;2021
Lisa Hildegard;Badum;1983;GRÜNE;-1;Bayern;9;2021
Stefan;Schmidt;1981;GRÜNE;-1;Bayern;10;2021
Saskia Lea Raquel;Weishaupt;1993;GRÜNE;-1;Bayern;11;2021
Karl;Bär;1985;GRÜNE;-1;Bayern;12;2021
Markus (Tessa);Ganserer;1977;GRÜNE;-1;Bayern;13;2021
Niklas;Wagener;1998;GRÜNE;-1;Bayern;14;2021
Marlene Edeltraud;Schönberger;1990;GRÜNE;-1;Bayern;15;2021
Johannes;Wagner;1991;GRÜNE;-1;Bayern;16;2021
Tina;Winklmann;1980;GRÜNE;-1;Bayern;17;2021
Leon;Eckert;1995;GRÜNE;-1;Bayern;18;2021
Beate;Walter-Rosenheimer;1964;GRÜNE;-1;Bayern;19;2021
Uwe Adolf Otto;Kekeritz;1953;GRÜNE;-1;Bayern;20;2021
Elisabeth Victoria Sophie;Löwenbourg-Brzezinski;1984;GRÜNE;-1;Bayern;21;2021
Margarete Herta Maria;Bause;1959;GRÜNE;-1;Bayern;22;2021
Wiebke;Richter;1969;GRÜNE;-1;Bayern;23;2021
Daniel Josef;Pflügl;1975;GRÜNE;-1;Bayern;24;2021
Victoria;Broßart;1992;GRÜNE;-1;Bayern;25;2021
Johannes Sebastian;Hansen;1995;GRÜNE;-1;Bayern;26;2021
Doris Else;Wagner;1963;GRÜNE;-1;Bayern;27;2021
Maria Katharina Elisabeth;Krieger;1985;GRÜNE;-1;Bayern;28;2021
Tina Luisa;Prietz;1993;GRÜNE;-1;Bayern;29;2021
Anna-Maria;Lanzinger;1996;GRÜNE;-1;Bayern;30;2021
Martina;Neubauer;1963;GRÜNE;-1;Bayern;31;2021
Susanne Iris;Bauer;1977;GRÜNE;-1;Bayern;32;2021
Stefanie Maria;Auer;1986;GRÜNE;-1;Bayern;33;2021
Pius;Bandte;1998;GRÜNE;-1;Bayern;34;2021
Corinna;Ullrich;1982;GRÜNE;-1;Bayern;35;2021
Herbert Peter;Sirois;1965;GRÜNE;-1;Bayern;36;2021
Vaniessa;Rashid;1991;GRÜNE;-1;Bayern;37;2021
Christoph Johannes;Lochmüller;1967;GRÜNE;-1;Bayern;38;2021
Maria Ingrid;Wißmiller;1987;GRÜNE;-1;Bayern;39;2021
Felix Dorian;Erbe;1986;GRÜNE;-1;Bayern;40;2021
Anneliese;Droste;1967;GRÜNE;-1;Bayern;41;2021
Joachim;Siebler;1970;GRÜNE;-1;Bayern;42;2021
Isabell;Löschner;1989;GRÜNE;-1;Bayern;43;2021
Peter;Heilrath;1969;GRÜNE;-1;Bayern;44;2021
Andrea;Rauch;1983;GRÜNE;-1;Bayern;45;2021
Stefan Christian Xaver;Lindauer;1996;GRÜNE;-1;Bayern;46;2021
Agnes;Krumwiede;1977;GRÜNE;-1;Bayern;47;2021
Matthias Werner;Schwinger;1989;GRÜNE;-1;Bayern;48;2021
Sabeeka;Gangjee-Well;1968;GRÜNE;-1;Bayern;49;2021
Karl-Heinz;Herbst;1958;GRÜNE;-1;Bayern;50;2021
Erna-Kathrein;Groll;1959;GRÜNE;-1;Bayern;51;2021
Christoph;Arz;1996;GRÜNE;-1;Bayern;52;2021
Antje;Laux;1964;GRÜNE;-1;Bayern;53;2021
Wolfgang;Ehrenlechner;1981;GRÜNE;-1;Bayern;54;2021
Lakhena;Leng;1983;GRÜNE;-1;Bayern;55;2021
Armin;Beck;1968;GRÜNE;-1;Bayern;56;2021
Lisa Nadine;Renz-Hübner;1984;GRÜNE;-1;Bayern;57;2021
Stefan;Norder-Freiherr von Hauch;1977;GRÜNE;-1;Bayern;58;2021
Eveline;Kuhnert;1961;GRÜNE;-1;Bayern;59;2021
Ralf;Reusch;1963;GRÜNE;-1;Bayern;60;2021
Ursula Luise;Frank-Mayer;1958;GRÜNE;-1;Bayern;61;2021
Martin Herbert;Pfeiffer;1961;GRÜNE;-1;Bayern;62;2021
Ina Gertrud;Hofmann;1984;GRÜNE;-1;Bayern;63;2021
Ruprecht;Steinhübl;1974;GRÜNE;-1;Bayern;64;2021
Nicole Stephanie;Gohlke;1975;DIE LINKE;-1;Bayern;1;2021
Klaus Friedrich;Ernst;1954;DIE LINKE;-1;Bayern;2;2021
Susanne;Ferschl;1973;DIE LINKE;-1;Bayern;3;2021
Ates Nils;Gürpinar;1984;DIE LINKE;-1;Bayern;4;2021
Simone Anita;Barrientos Krauss;1963;DIE LINKE;-1;Bayern;5;2021
Titus;Schüller;1986;DIE LINKE;-1;Bayern;6;2021
Eva-Maria Elisabeth;Schreiber;1958;DIE LINKE;-1;Bayern;7;2021
Frederik Maximilian;Hintermayr;1992;DIE LINKE;-1;Bayern;8;2021
Kathrin;Flach Gomez;1986;DIE LINKE;-1;Bayern;9;2021
Hermann;Ruttmann;1964;DIE LINKE;-1;Bayern;10;2021
Evelyn;Schötz;1961;DIE LINKE;-1;Bayern;11;2021
Kerem Sascha Özgür;Schamberger;1986;DIE LINKE;-1;Bayern;12;2021
Margarita;Kavali;1992;DIE LINKE;-1;Bayern;13;2021
Lukas;Eitel;1998;DIE LINKE;-1;Bayern;14;2021
Josephine Anna;Taucher;1986;DIE LINKE;-1;Bayern;15;2021
Malik Herbert;Diao;1999;DIE LINKE;-1;Bayern;16;2021
Veronika;Lackerbauer;1981;DIE LINKE;-1;Bayern;17;2021
Nicolas-Pano;Graßy;1989;DIE LINKE;-1;Bayern;18;2021
Simone;Ketterl;1988;DIE LINKE;-1;Bayern;19;2021
Janson;Damasceno da Costa e Silva;1990;DIE LINKE;-1;Bayern;20;2021
Katinka Regina Maria;Burz;1981;DIE LINKE;-1;Bayern;21;2021
Tobias;Boegelein;1981;DIE LINKE;-1;Bayern;22;2021
Hanna;Wanke;2001;DIE LINKE;-1;Bayern;23;2021
Jason;Seger;1995;DIE LINKE;-1;Bayern;24;2021
Sarah;Eichberg;1995;DIE LINKE;-1;Bayern;25;2021
Engelbert Anton;Blessing;1985;DIE LINKE;-1;Bayern;26;2021
Hubert;Aiwanger;1971;FREIE WÄHLER;-1;Bayern;1;2021
Annette Elisabeth;Hauser-Felberbaum;1961;FREIE WÄHLER;-1;Bayern;2;2021
Christian Benedikt;Schindler;1993;FREIE WÄHLER;-1;Bayern;3;2021
Felix Johannes;Locke;1988;FREIE WÄHLER;-1;Bayern;4;2021
Karl Johann Sebastian;Ecker;1963;FREIE WÄHLER;-1;Bayern;5;2021
Jessica Andrea;Klug;1996;FREIE WÄHLER;-1;Bayern;6;2021
Andreas Stephan Johannes;Staufenbiel;1987;FREIE WÄHLER;-1;Bayern;7;2021
Jens;Herzog;1982;FREIE WÄHLER;-1;Bayern;8;2021
Martin Werner;Behringer;1971;FREIE WÄHLER;-1;Bayern;9;2021
Marina;Jakob;1988;FREIE WÄHLER;-1;Bayern;10;2021
Rainer-Michael;Rößler;1985;FREIE WÄHLER;-1;Bayern;11;2021
Jochen Sebastian;Bergmann;1989;FREIE WÄHLER;-1;Bayern;12;2021
Gerhard;Schloots;1956;FREIE WÄHLER;-1;Bayern;13;2021
Loraine Sunshine;Bender-Schwering;1988;FREIE WÄHLER;-1;Bayern;14;2021
Anna-Carina;Häusler;1989;FREIE WÄHLER;-1;Bayern;15;2021
Edwin;Hußlein;1961;FREIE WÄHLER;-1;Bayern;16;2021
Kerstin Maria;Haimerl-Kunze;1970;FREIE WÄHLER;-1;Bayern;17;2021
Daisy;Miranda;2000;FREIE WÄHLER;-1;Bayern;18;2021
Daniel;Mayer;1992;FREIE WÄHLER;-1;Bayern;19;2021
Christian Wolfgang;Ponzer;1963;FREIE WÄHLER;-1;Bayern;20;2021
Thomas Michael;Estrada;1985;FREIE WÄHLER;-1;Bayern;21;2021
Maili Susanne;Wagner;1976;FREIE WÄHLER;-1;Bayern;22;2021
Linus;Springer;1995;FREIE WÄHLER;-1;Bayern;23;2021
Roswitha Erna;Toso;1963;FREIE WÄHLER;-1;Bayern;24;2021
Tobias Anton;Groß;1981;FREIE WÄHLER;-1;Bayern;25;2021
Mariana;Braunmiller;1982;FREIE WÄHLER;-1;Bayern;26;2021
Ilse;Ertl;1965;FREIE WÄHLER;-1;Bayern;27;2021
Rainer;Möbus;1962;FREIE WÄHLER;-1;Bayern;28;2021
Sylvia;Bogenreuther;1966;FREIE WÄHLER;-1;Bayern;29;2021
Werner;Fink;1978;FREIE WÄHLER;-1;Bayern;30;2021
Martin Engelbert;Blasi;1967;FREIE WÄHLER;-1;Bayern;31;2021
Christian;Kaul;1963;FREIE WÄHLER;-1;Bayern;32;2021
Ulrich Manfred;Reiner;1988;FREIE WÄHLER;-1;Bayern;33;2021
Sonja;Mack;1979;FREIE WÄHLER;-1;Bayern;34;2021
Birgit Evelyn;Obermaier;1974;FREIE WÄHLER;-1;Bayern;35;2021
Gerhard;Kißlinger;1970;FREIE WÄHLER;-1;Bayern;36;2021
Werner;Schießl;1968;FREIE WÄHLER;-1;Bayern;37;2021
Bernhard;Müller;1963;FREIE WÄHLER;-1;Bayern;38;2021
Thomas;Schinner;1970;FREIE WÄHLER;-1;Bayern;39;2021
Stefan;Mielchen;1967;FREIE WÄHLER;-1;Bayern;40;2021
Felix Stefan Ernst;Zobel von Giebelstadt zu Darstadt;1992;FREIE WÄHLER;-1;Bayern;41;2021
Andrea;Wittmann;1973;FREIE WÄHLER;-1;Bayern;42;2021
Hans-Georg;Frinder;1962;FREIE WÄHLER;-1;Bayern;43;2021
Arnold Günther;Reuss;1982;FREIE WÄHLER;-1;Bayern;44;2021
Helmut Michael;Muhr;1987;FREIE WÄHLER;-1;Bayern;45;2021
Markus Erich;Emmerich;1972;FREIE WÄHLER;-1;Bayern;46;2021
Michael Robert;Moser;1968;FREIE WÄHLER;-1;Bayern;47;2021
Stefan;Kabitz;1960;FREIE WÄHLER;-1;Bayern;48;2021
Susanne;Droth;1970;FREIE WÄHLER;-1;Bayern;49;2021
Bernhard;Meyer;1976;FREIE WÄHLER;-1;Bayern;50;2021
Frank;Helmerich;1977;FREIE WÄHLER;-1;Bayern;51;2021
Joel Marlon-Maria;Schön;1996;FREIE WÄHLER;-1;Bayern;52;2021
Rasso Franz-Christoph Wesley;Rebay von Ehrenwiesen;1966;FREIE WÄHLER;-1;Bayern;53;2021
Georg Andreas;Geyer;1951;FREIE WÄHLER;-1;Bayern;54;2021
Anton Bernd;Donaubauer;1971;FREIE WÄHLER;-1;Bayern;55;2021
Hermann Klaus Georg;Seidl-Schulz;1954;FREIE WÄHLER;-1;Bayern;56;2021
Christian Gerhard Wolfgang;Rechholz;1972;ÖDP;-1;Bayern;1;2021
Emilia Sophie;Kirner;1997;ÖDP;-1;Bayern;2;2021
Johanna;Seitz;2001;ÖDP;-1;Bayern;3;2021
Markus Paulus;Raschke;1984;ÖDP;-1;Bayern;4;2021
Alexander;Abt;1971;ÖDP;-1;Bayern;5;2021
Susanne Maria;Witt;1969;ÖDP;-1;Bayern;6;2021
Erich;Wohnig;1968;ÖDP;-1;Bayern;7;2021
Alina;Hille;2000;ÖDP;-1;Bayern;8;2021
Melissa;Vath;1996;ÖDP;-1;Bayern;9;2021
Günther;Brendle-Behnisch;1956;ÖDP;-1;Bayern;10;2021
Sarah;Sandmann;1984;ÖDP;-1;Bayern;11;2021
Stefan Maximilian Franz;Scheingraber;1968;ÖDP;-1;Bayern;12;2021
Stephanie Martina;Sichelschmidt;1992;ÖDP;-1;Bayern;13;2021
Yannick Georg;Rouault;1993;ÖDP;-1;Bayern;14;2021
Karin;Schuster;1973;ÖDP;-1;Bayern;15;2021
Josef;Fortner;1960;ÖDP;-1;Bayern;16;2021
Birgit;Rusch;1975;ÖDP;-1;Bayern;17;2021
Tobias;Sieling;1971;ÖDP;-1;Bayern;18;2021
Raphael;Grimm;1969;ÖDP;-1;Bayern;19;2021
Veit;Kühlborn;1995;ÖDP;-1;Bayern;20;2021
Jonas;Weigert;1991;ÖDP;-1;Bayern;21;2021
Krzysztof;Malowaniec;1955;ÖDP;-1;Bayern;22;2021
Franz Josef;Natterer-Babych;1975;ÖDP;-1;Bayern;23;2021
Jürgen;Ott;1960;ÖDP;-1;Bayern;24;2021
Rainer;Pal;1986;ÖDP;-1;Bayern;25;2021
Bernd;Wimmer;1970;ÖDP;-1;Bayern;26;2021
Charlotte Elizabeth;Schmid;1977;ÖDP;-1;Bayern;27;2021
Ludwig;Maier;1961;ÖDP;-1;Bayern;28;2021
Bernhard;Suttner;1985;ÖDP;-1;Bayern;29;2021
Michael Ludwig;Hirtreiter;1982;ÖDP;-1;Bayern;30;2021
Ute;Künkele;1954;ÖDP;-1;Bayern;31;2021
Alexander;Mai;1996;ÖDP;-1;Bayern;32;2021
Alexandra Thora Elisabeth;Zierl;1969;ÖDP;-1;Bayern;33;2021
Jakob Josef;Sedlmeier;1967;ÖDP;-1;Bayern;34;2021
Heiko;Helmbrecht;1970;ÖDP;-1;Bayern;35;2021
Michaela Elisabeth;Reinhard;1974;ÖDP;-1;Bayern;36;2021
Christian Günter;Stadelmann;1991;ÖDP;-1;Bayern;37;2021
Susanne Christine;Wittmann;1965;Tierschutzpartei;-1;Bayern;1;2021
Thomas Steffen;Kreidemeier;2001;Tierschutzpartei;-1;Bayern;2;2021
Helmut;Wolff;1954;Tierschutzpartei;-1;Bayern;3;2021
Gertraud Maria Magdalena;Götz-Volkmann;1959;Tierschutzpartei;-1;Bayern;4;2021
Manfred Michael;Kellberger;1952;Tierschutzpartei;-1;Bayern;5;2021
