kurzbezeichnung;wahlkreis_id;jahr;anzahl
Bündnis C;175;2021;146
BÜNDNIS21;175;2021;60
LKR;175;2021;28
Die Humanisten;175;2021;124
Gesundheitsforschung;175;2021;263
Team Todenhöfer;175;2021;356
Volt;175;2021;452
CDU;176;2021;37331
SPD;176;2021;35171
AfD;176;2021;11156
FDP;176;2021;21996
GRÜNE;176;2021;22486
DIE LINKE;176;2021;4441
Tierschutzpartei;176;2021;2026
Die PARTEI;176;2021;1053
FREIE WÄHLER;176;2021;2246
PIRATEN;176;2021;739
NPD;176;2021;155
ÖDP;176;2021;127
V-Partei³;176;2021;128
MLPD;176;2021;12
DKP;176;2021;32
dieBasis;176;2021;1880
Bündnis C;176;2021;113
BÜNDNIS21;176;2021;68
LKR;176;2021;47
Die Humanisten;176;2021;148
Gesundheitsforschung;176;2021;200
Team Todenhöfer;176;2021;533
Volt;176;2021;594
CDU;177;2021;32419
SPD;177;2021;35909
AfD;177;2021;11680
FDP;177;2021;19043
GRÜNE;177;2021;21917
DIE LINKE;177;2021;4905
Tierschutzpartei;177;2021;2255
Die PARTEI;177;2021;1153
FREIE WÄHLER;177;2021;2812
PIRATEN;177;2021;771
NPD;177;2021;352
ÖDP;177;2021;145
V-Partei³;177;2021;162
MLPD;177;2021;22
DKP;177;2021;29
dieBasis;177;2021;1915
Bündnis C;177;2021;114
BÜNDNIS21;177;2021;50
LKR;177;2021;39
Die Humanisten;177;2021;139
Gesundheitsforschung;177;2021;230
Team Todenhöfer;177;2021;637
Volt;177;2021;559
CDU;178;2021;44413
SPD;178;2021;43708
AfD;178;2021;14523
FDP;178;2021;23745
GRÜNE;178;2021;25328
DIE LINKE;178;2021;5395
Tierschutzpartei;178;2021;2772
Die PARTEI;178;2021;1357
FREIE WÄHLER;178;2021;3466
PIRATEN;178;2021;661
NPD;178;2021;195
ÖDP;178;2021;159
V-Partei³;178;2021;178
MLPD;178;2021;24
DKP;178;2021;36
dieBasis;178;2021;2386
Bündnis C;178;2021;220
BÜNDNIS21;178;2021;54
LKR;178;2021;55
Die Humanisten;178;2021;186
Gesundheitsforschung;178;2021;245
Team Todenhöfer;178;2021;546
Volt;178;2021;830
CDU;179;2021;28523
SPD;179;2021;33546
AfD;179;2021;9588
FDP;179;2021;18947
GRÜNE;179;2021;26818
DIE LINKE;179;2021;7128
Tierschutzpartei;179;2021;1651
Die PARTEI;179;2021;1049
FREIE WÄHLER;179;2021;1411
PIRATEN;179;2021;525
NPD;179;2021;104
ÖDP;179;2021;139
V-Partei³;179;2021;135
MLPD;179;2021;34
DKP;179;2021;35
dieBasis;179;2021;1911
Bündnis C;179;2021;112
BÜNDNIS21;179;2021;34
LKR;179;2021;81
Die Humanisten;179;2021;252
Gesundheitsforschung;179;2021;152
Team Todenhöfer;179;2021;1367
Volt;179;2021;1324
BüSo;179;2021;0
CDU;180;2021;29223
SPD;180;2021;35739
AfD;180;2021;13257
FDP;180;2021;17158
GRÜNE;180;2021;18258
DIE LINKE;180;2021;4948
Tierschutzpartei;180;2021;2504
Die PARTEI;180;2021;1186
FREIE WÄHLER;180;2021;2180
PIRATEN;180;2021;555
NPD;180;2021;236
ÖDP;180;2021;150
V-Partei³;180;2021;140
MLPD;180;2021;32
DKP;180;2021;53
dieBasis;180;2021;1549
Bündnis C;180;2021;85
BÜNDNIS21;180;2021;49
LKR;180;2021;35
Die Humanisten;180;2021;177
Gesundheitsforschung;180;2021;254
Team Todenhöfer;180;2021;1349
Volt;180;2021;535
CDU;181;2021;42260
SPD;181;2021;34468
AfD;181;2021;10427
FDP;181;2021;26335
GRÜNE;181;2021;26771
DIE LINKE;181;2021;4708
Tierschutzpartei;181;2021;2042
Die PARTEI;181;2021;1253
FREIE WÄHLER;181;2021;2471
PIRATEN;181;2021;510
NPD;181;2021;116
ÖDP;181;2021;163
V-Partei³;181;2021;135
MLPD;181;2021;31
DKP;181;2021;19
dieBasis;181;2021;1871
Bündnis C;181;2021;93
BÜNDNIS21;181;2021;56
LKR;181;2021;34
Die Humanisten;181;2021;154
Gesundheitsforschung;181;2021;209
Team Todenhöfer;181;2021;1143
Volt;181;2021;1012
CDU;182;2021;25915
SPD;182;2021;32499
AfD;182;2021;7846
FDP;182;2021;21361
GRÜNE;182;2021;33821
DIE LINKE;182;2021;10384
Tierschutzpartei;182;2021;1716
Die PARTEI;182;2021;1389
FREIE WÄHLER;182;2021;1184
PIRATEN;182;2021;645
NPD;182;2021;125
ÖDP;182;2021;118
V-Partei³;182;2021;168
MLPD;182;2021;72
DKP;182;2021;97
dieBasis;182;2021;1597
Bündnis C;182;2021;133
BÜNDNIS21;182;2021;35
LKR;182;2021;39
Die Humanisten;182;2021;210
Gesundheitsforschung;182;2021;179
Team Todenhöfer;182;2021;2496
Volt;182;2021;1734
CDU;183;2021;31660
SPD;183;2021;38777
AfD;183;2021;8188
FDP;183;2021;25530
GRÜNE;183;2021;44370
DIE LINKE;183;2021;11901
Tierschutzpartei;183;2021;1754
Die PARTEI;183;2021;1565
FREIE WÄHLER;183;2021;1512
PIRATEN;183;2021;686
NPD;183;2021;76
ÖDP;183;2021;128
V-Partei³;183;2021;201
MLPD;183;2021;48
DKP;183;2021;87
dieBasis;183;2021;1923
Bündnis C;183;2021;134
BÜNDNIS21;183;2021;36
LKR;183;2021;56
Die Humanisten;183;2021;190
Gesundheitsforschung;183;2021;190
Team Todenhöfer;183;2021;1965
Volt;183;2021;2674
CDU;184;2021;27301
SPD;184;2021;37973
AfD;184;2021;11246
FDP;184;2021;14999
GRÜNE;184;2021;18928
DIE LINKE;184;2021;5394
Tierschutzpartei;184;2021;2163
Die PARTEI;184;2021;1387
